,X,Y,Z
464,1.49597,0.242899,-11.4121
465,1.56126,0.240555,-11.3904
466,1.62825,0.238057,-11.3681
467,1.69696,0.235418,-11.345
468,1.76744,0.232624,-11.3213
469,1.83971,0.2297,-11.2969
470,1.9138,0.226641,-11.2718
471,1.98977,0.223454,-11.2459
472,2.06766,0.220154,-11.2193
473,2.14754,0.21674,-11.192
474,2.22947,0.213228,-11.1638
475,2.31353,0.209612,-11.1348
476,2.3998,0.205915,-11.105
477,2.48838,0.202138,-11.0743
478,2.57937,0.198285,-11.0426
479,2.67287,0.194365,-11.01
480,2.76901,0.190371,-10.9763
481,2.86792,0.186323,-10.9416
482,2.96972,0.182224,-10.9058
483,3.07457,0.17808,-10.8689
484,3.18261,0.1739,-10.8307
485,3.294,0.169682,-10.7912
486,3.4089,0.16544,-10.7505
487,3.52748,0.161181,-10.7084
488,3.6499,0.15692,-10.6649
489,3.77634,0.152663,-10.6199
490,3.90697,0.148417,-10.5734
491,4.04195,0.14421,-10.5254
492,4.18146,0.140048,-10.4758
493,4.32566,0.135944,-10.4245
494,4.47471,0.131918,-10.3715
495,4.62875,0.12799,-10.3168
496,4.78792,0.124175,-10.2603
497,4.95234,0.120478,-10.2019
498,5.12212,0.116932,-10.1417
499,5.29735,0.113541,-10.0796
500,5.4781,0.110325,-10.0155
501,5.66441,0.107295,-9.94942
502,5.85629,0.104471,-9.88138
503,6.05373,0.101851,-9.81132
504,6.2567,0.0994424,-9.73924
505,6.46511,0.0972639,-9.66514
506,6.67885,0.0953124,-9.58905
507,6.89777,0.0935881,-9.51098
508,7.12169,0.092099,-9.43095
509,7.35037,0.0908344,-9.34904
510,7.58356,0.0898188,-9.26527
511,7.82094,0.0890265,-9.17977
512,8.06218,0.0884732,-9.0926
513,8.3069,0.0881526,-9.0039
514,8.55471,0.0880757,-8.91379
515,8.80515,0.0882405,-8.82241
516,9.05776,0.0886644,-8.72994
517,9.31206,0.0893517,-8.63657
518,9.56753,0.0903012,-8.54249
519,9.82366,0.0915376,-8.44794
520,10.0799,0.0930642,-8.3531
521,10.3358,0.0948916,-8.25824
522,10.5908,0.0970304,-8.16356
523,10.8443,0.0994947,-8.06934
524,11.0959,0.102291,-7.9758
525,11.345,0.105424,-7.88314
526,11.5914,0.108886,-7.79161
527,11.8344,0.112689,-7.70138
528,12.0738,0.116802,-7.61263
529,12.3092,0.121234,-7.52554
530,12.5404,0.125948,-7.44019
531,12.767,0.130931,-7.35672
532,12.9889,0.136141,-7.27517
533,13.2059,0.141552,-7.19559
534,13.4181,0.147114,-7.11793
535,13.6252,0.152788,-7.0422
536,13.8274,0.158509,-6.96828
537,14.0247,0.164235,-6.89609
538,14.2172,0.169906,-6.82548
539,14.4051,0.175456,-6.75628
540,14.5886,0.180824,-6.68828
541,14.7679,0.185967,-6.62128
542,14.9433,0.190801,-6.55502
543,15.1151,0.195279,-6.48927
544,15.2835,0.199352,-6.42377
545,15.449,0.202956,-6.35821
546,15.6119,0.206043,-6.29235
547,15.7725,0.208569,-6.2259
548,15.9313,0.210498,-6.15859
549,16.0886,0.211789,-6.09019
550,16.2448,0.212416,-6.0204
551,16.4002,0.212357,-5.94901
552,16.5554,0.211591,-5.8758
553,16.7106,0.210097,-5.80055
554,16.8661,0.207886,-5.72312
555,17.0224,0.204933,-5.64331
556,17.1798,0.201254,-5.56103
557,17.3386,0.196865,-5.47616
558,17.4991,0.191756,-5.38863
559,17.6615,0.185948,-5.29838
560,17.8262,0.179459,-5.20542
561,17.9933,0.172296,-5.10972
562,18.1632,0.164497,-5.01135
563,18.3359,0.156056,-4.91033
564,18.5117,0.147011,-4.80674
565,18.6908,0.137363,-4.70069
566,18.8733,0.127128,-4.59224
567,19.0593,0.116327,-4.4815
568,19.2489,0.10496,-4.36861
569,19.4424,0.0930234,-4.25368
570,19.6397,0.0805222,-4.13681
571,19.841,0.0674536,-4.01812
572,20.0463,0.0538163,-3.89775
573,20.2558,0.0395907,-3.77576
574,20.4695,0.0247693,-3.65227
575,20.6875,0.00932906,-3.52737
576,20.9098,-0.00673231,-3.40113
577,21.1365,-0.0234403,-3.27367
578,21.3676,-0.0407977,-3.14504
579,21.6033,-0.0588075,-3.01536
580,21.8435,-0.0774964,-2.88466
581,22.0882,-0.0968565,-2.75308
582,22.3376,-0.116893,-2.62064
583,22.5915,-0.137587,-2.48747
584,22.8501,-0.158932,-2.35368
585,23.1132,-0.180917,-2.21935
586,23.381,-0.203512,-2.08461
587,23.6534,-0.226678,-1.94955
588,23.9304,-0.250408,-1.81432
589,24.2119,-0.274626,-1.67904
590,24.498,-0.299322,-1.54383
591,24.7885,-0.324435,-1.40886
592,25.0836,-0.349899,-1.27425
593,25.383,-0.375686,-1.14015
594,25.6869,-0.401731,-1.0067
595,25.9951,-0.427999,-0.874024
