,X,Y,Z
715,10.5736,0.60958,10.748
716,10.5035,0.649506,10.4276
717,10.386,0.69679,10.0745
718,10.2259,0.749457,9.71042
719,10.0292,0.805586,9.35528
720,9.80269,0.863522,9.02579
721,9.554,0.921766,8.73457
722,9.2907,0.979169,8.4895
723,9.02054,1.03467,8.29382
724,8.75076,1.08749,8.14635
725,8.48819,1.13688,8.04225
726,8.23883,1.18227,7.97399
727,8.00799,1.22314,7.93215
728,7.79996,1.25905,7.90669
729,7.61819,1.28963,7.88787
730,7.46524,1.31455,7.86712
731,7.34282,1.33354,7.8377
732,7.25163,1.3465,7.795
733,7.19179,1.35339,7.73701
734,7.16266,1.35434,7.66405
735,7.16296,1.34963,7.57846
736,7.19083,1.33972,7.48443
737,7.24404,1.32514,7.38736
738,7.31985,1.30655,7.29331
739,7.41527,1.28462,7.20841
740,7.52697,1.26006,7.13846
741,7.65147,1.2335,7.0882
742,7.7852,1.20553,7.06108
743,7.92473,1.17667,7.05901
744,8.06667,1.14736,7.0819
745,8.20803,1.11798,7.12776
746,8.34596,1.08886,7.19297
747,8.47812,1.06031,7.27205
748,8.60245,1.03262,7.35861
749,8.71726,1.00613,7.44537
750,8.82131,0.981137,7.52483
751,8.91375,0.958019,7.58991
752,8.99421,0.937095,7.63414
753,9.06267,0.918688,7.65232
754,9.11953,0.903125,7.64054
755,9.16543,0.890667,7.59634
756,9.20137,0.881519,7.51876
757,9.22848,0.875842,7.4082
758,9.24805,0.873667,7.26624
759,9.26144,0.874934,7.09599
760,9.27014,0.879414,6.90131
761,9.27568,0.886739,6.68742
762,9.27956,0.896394,6.4603
763,9.28336,0.907724,6.2267
764,9.28867,0.919957,5.99385
765,9.29694,0.932266,5.76941
766,9.30964,0.943748,5.5608
767,9.328,0.953515,5.37493
768,9.35303,0.960701,5.21797
769,9.38539,0.964514,5.09476
770,9.42531,0.964296,5.00853
771,9.47267,0.959591,4.96077
772,9.52677,0.950146,4.95079
773,9.58632,0.936055,4.97597
774,9.64969,0.91768,5.032
775,9.71477,0.895707,5.11261
776,9.77905,0.871167,5.21083
777,9.83993,0.845352,5.3189
778,9.8948,0.819786,5.42937
779,9.94124,0.796124,5.5357
780,9.97737,0.776076,5.63281
781,10.002,0.761309,5.71801
782,10.0151,0.753295,5.79105
783,10.0177,0.75329,5.85465
784,10.0121,0.762236,5.91388
785,10.0022,0.780647,5.97607
786,9.99346,0.808628,6.05025
787,9.99297,0.845804,6.14558
788,10.0092,0.891315,6.27147
789,10.052,0.943836,6.43586
790,10.1327,1.00159,6.64487
791,10.2634,1.06244,6.90236
792,10.4569,1.12402,7.2094
793,10.7259,1.18377,7.56413
794,11.0827,1.23918,7.9621
795,11.5384,1.28778,8.39646
796,12.1018,1.3273,8.85836
797,12.7788,1.35569,9.33754
798,13.5718,1.37117,9.8232
799,14.4785,1.37223,10.3049
800,15.4918,1.35753,10.7738
801,16.6001,1.32588,11.2233
802,17.7878,1.27603,11.6516
803,19.0367,1.20669,12.0618
804,20.3276,1.11631,12.462
